transaction_id,customer_id,customer_name,gender,age,location,transaction_date,purchase_amount,down_payment,installment_amount,installments,payment_status,product_category,merchant_name,customer_income,credit_score,late_payments,account_created,fraud_flag
fe4c68da-68e2-425e-a64d-f7c1d111135f,90d0989a-6593-4766-b95b-726f36598e1c,Karen Jimenez DDS,Other,45,Leeds,2024-07-03,215.43,470.78,61.13,8,Ongoing,Beauty,Currys,5082.19,429,1,2023-07-29,0
342fbc1e-513f-437c-935f-c47e61b924ce,b6416893-2571-4efe-9b1a-732386f4e3d5,John Phillips,Female,37,Birmingham,2025-01-01,1049.38,91.36,292.69,4,Missed,Groceries,Tesco,3796.61,374,0,2023-03-04,0
4b9a570e-b982-41ce-8f7c-55ea8a6c71f1,c5272594-885f-44ef-94f5-916f37203969,Nicholas Koch,Male,27,Glasgow,2024-09-21,508.93,346.57,275.3,3,Missed,Home,Argos,3985.16,728,2,2022-05-20,0
a50c14b6-4e86-4ee9-8f8f-1a5f101a87f6,0553c880-dd0e-4daa-9af9-7d5070c006de,James Tyler,Male,57,Sheffield,2025-04-20,203.54,185.66,214.67,1,Missed,Groceries,eBay,7767.54,499,0,2023-03-31,0
b59f0fc7-8be7-4976-9aa4-4429f3451d58,f445c0c8-50dd-471a-981c-5f8d7d600d9d,Jeremy Lynch,Other,58,Glasgow,2024-11-25,1393.94,124.32,41.67,4,Missed,Home,Asda,6351.6,598,1,2023-10-18,0
89854ea6-3c51-44f9-b0d3-55df43ec3e2b,3f907e62-661a-419f-94cc-e244cbf95598,Ashley Johnson,Female,27,Glasgow,2024-10-26,253.0,126.82,266.83,3,Paid,Fashion,Amazon,3846.18,423,2,2023-02-23,0
1d7829f0-d8ec-472b-abff-22b371b918b2,fd5cb0f4-e215-4a54-b157-06f86267d604,Gail White,Other,29,Sheffield,2024-07-13,1242.97,343.12,11.31,8,Ongoing,Sports,Zara,1371.11,663,1,2023-05-21,0
a1cb9349-b963-4985-b419-6218f6fbb38c,b0a8c40f-fd20-4304-98c3-496a29561ba9,Trevor Kline,Female,24,Sheffield,2024-08-02,973.16,481.45,155.12,10,Paid,Sports,Nike,8945.94,559,3,2023-06-13,0
6095c14e-2952-483b-9469-badc6576bf7e,f878423f-9b45-437d-8b74-ff9deb6d6071,Matthew Mann,Female,20,Birmingham,2024-12-15,1198.17,155.09,164.23,9,Missed,Sports,Currys,4246.55,665,0,2024-01-22,0
8b882686-5498-4cef-bd03-c5c33b9a5f21,0c4533b8-df4f-4ae2-8947-0bc7716cad94,Cassie Bender,Female,61,London,2025-01-25,1598.14,416.29,97.06,6,Paid,Home,Currys,1080.55,494,0,2023-06-05,0
90104890-9b18-4453-b9c8-67a23302d24a,51d824d6-eb2a-4788-9104-c63811664472,Emily Williams,Male,55,Liverpool,2025-03-15,1837.2,435.29,134.48,11,Ongoing,Fashion,Argos,3783.52,338,0,2022-09-24,0
31195ec9-ef75-4115-8e7b-a22a86bf900b,694c5e97-07f8-48e9-9a08-2e018e750ae1,Marcus Brown,Male,28,Birmingham,2024-05-08,842.0,132.0,209.01,4,Ongoing,Home,Argos,6396.01,785,0,2024-01-11,0
3ef9013f-88ed-4d0f-bb16-f3e82c420358,6dc89d35-d2fc-46a5-9610-533a0d73bb16,Rhonda Everett,Male,42,London,2024-11-01,159.94,484.19,175.72,2,Ongoing,Fashion,Currys,3582.23,727,1,2023-02-28,0
853d9918-2434-4148-82a1-fcbb889d68f7,32cd4622-b8a2-4bb6-8b8c-d2d1d9c3fc4a,Gregory Jackson,Male,31,Liverpool,2024-09-26,1797.06,158.33,288.52,11,Ongoing,Groceries,Asda,3577.38,764,3,2023-03-08,0
a20da815-2ad8-41ff-aba9-1c1170ae0e61,783d9a0b-aa04-43b1-a3d4-083a055b5c44,Natalie Chase,Male,36,London,2024-04-30,170.42,17.11,123.13,11,Paid,Electronics,Argos,1347.7,354,0,2023-07-02,0
e38fd925-6fb6-4649-b374-edaec72ddd46,3bc26b20-4413-4c95-ac04-87a56436525a,Mr. Richard Patterson,Male,49,Glasgow,2025-02-15,761.48,61.36,98.42,11,Paid,Electronics,Asda,8357.7,635,1,2022-08-02,0
56a46009-ad90-497b-89f9-2aded8a7f9eb,bf140d10-95e8-4e63-a8e6-7303a75322f0,Danielle Oconnell,Other,43,Sheffield,2024-11-25,552.85,437.93,181.21,10,Missed,Beauty,Tesco,1415.66,660,0,2024-02-10,0
83ddc851-76f0-4b1a-914f-3d555735054d,8c183a2b-9ee1-4578-b404-b493993323c8,Tina Jackson,Male,59,Liverpool,2024-08-07,916.48,204.13,61.83,5,Ongoing,Sports,Tesco,9220.38,791,0,2024-04-21,0
cad66904-99cc-4179-a82e-dc49ff0ea2ee,ec75073b-851d-440b-95dd-c3b5ff6397bf,Debra Romero,Female,54,London,2024-09-02,1763.85,443.0,12.6,10,Missed,Electronics,Argos,1530.09,784,1,2022-07-15,0
1eef7836-2b68-42c3-b07e-8057b7e12c3b,adae2562-3048-4cb8-9388-ee6db9d3a06a,Ellen Mccann,Male,63,London,2025-01-18,1216.18,35.98,199.23,11,Missed,Electronics,Currys,1637.5,796,1,2022-07-30,0
05633a6a-6523-4ae5-a80d-f4f8279b925a,e83aed18-34b8-4bd1-bf46-e39d3d0d9e21,Emma Kelly MD,Male,63,Manchester,2024-12-28,1495.53,24.02,256.37,7,Paid,Beauty,Argos,4270.93,468,3,2023-06-02,0
c0837c8b-1943-4619-a0b4-2b26b1343baa,6c32897e-3420-4e08-818a-48fd6ecd065b,Michael Compton,Other,55,Sheffield,2024-12-29,1402.13,451.77,105.37,1,Ongoing,Home,Asda,4501.59,774,0,2023-07-30,0
908b7c14-469c-4ff0-b159-33ef4701e4b3,bfbfb745-94f4-423e-a5cc-8d019c3c1663,Samantha Wright,Male,36,London,2025-03-07,1302.55,474.83,243.7,1,Paid,Sports,Asda,2132.63,673,1,2022-07-07,0
ea6fbade-8e56-4712-8cc7-8208252f6df7,8f58680b-3513-42d4-922e-cdee6facc58c,Amanda Kelly,Female,61,Glasgow,2024-12-05,779.37,363.77,157.62,9,Paid,Fashion,Tesco,7946.87,303,0,2023-09-02,0
06725b7b-8617-481b-90f2-83e6d301855e,6f9303fa-2ebd-4452-bef0-c7006aec8f83,Sharon Cross,Male,44,Leeds,2024-11-24,1263.51,157.69,24.81,3,Missed,Beauty,eBay,9908.0,519,6,2023-03-11,0
999eae25-47aa-46b7-abcc-1f0568bc3a47,65293637-aa24-4814-9966-6b08457844ce,Ryan Swanson,Female,44,Manchester,2025-03-01,1086.95,159.79,193.64,5,Missed,Electronics,Asda,9546.67,404,2,2022-05-31,0
2922b1e9-ea94-4107-95ec-81651526ef90,4936b203-67e4-4e62-8e5e-b6ca7a33fdf9,Kristine Jenkins DVM,Female,23,London,2024-09-04,1668.13,319.81,12.99,5,Ongoing,Home,Amazon,1061.32,583,1,2023-11-28,0
de3a145c-940c-47a3-abb6-7d20471d5ab7,0615376f-bee6-438b-a726-b24d3d8f5c0a,Anita Hanson,Other,35,Leeds,2025-01-13,224.65,102.13,161.79,5,Missed,Groceries,eBay,2077.8,648,1,2022-12-06,0
bf258c71-a230-493f-be8a-60333afff5a8,3a309c8e-c783-4350-97f9-3f37b899841d,Cheryl Snow,Other,20,Glasgow,2024-06-28,1067.71,137.56,37.0,1,Ongoing,Beauty,Amazon,6238.94,654,1,2023-04-26,0
f875b531-0412-4c58-a0a2-e9f3592ace0a,2e18f522-aca3-48d7-b5e6-dce2d06e6bb0,Paul Oneill,Other,51,London,2024-04-25,1944.17,134.32,78.19,10,Paid,Beauty,Amazon,6168.5,694,1,2024-01-01,0
e8f4a1b2-893f-45b6-be00-b2096adc39e0,ede5d1ea-dcec-408f-ad12-21d3b17c4e48,Courtney Ferguson,Other,28,Manchester,2024-07-14,1591.4,144.78,69.63,7,Ongoing,Electronics,Amazon,9585.21,527,0,2023-05-31,0
763367f4-33a3-4481-8dff-9b09e267688d,54bd238a-dab5-4e39-9cdb-1d1d8701fc8a,Abigail Dean,Other,63,Glasgow,2024-06-12,748.81,209.64,283.85,9,Missed,Electronics,Amazon,2949.21,365,0,2024-03-13,0
0c7cd6ba-3f34-4ace-94c6-a74a5e9df4a6,43f237b4-48aa-4a60-ab41-2c4b4c93ed38,Richard Jones,Male,61,Sheffield,2024-10-16,121.22,88.17,212.64,6,Missed,Home,Amazon,7780.31,805,1,2023-03-23,0
e159387c-cde0-45e7-8513-2b5d7718836c,1d502e33-aa2b-4496-8080-eee834f86a38,Melanie Joseph,Female,50,Sheffield,2024-07-25,172.83,205.85,235.09,1,Missed,Beauty,Zara,1236.04,807,1,2023-01-23,0
20819071-956a-488f-b38c-558552e0d40d,0ba1ea4b-83bb-45a4-a818-ac0f76b4ca3f,Angel Crawford,Female,28,Birmingham,2025-04-06,1550.63,290.47,61.84,9,Missed,Fashion,Tesco,6875.91,359,3,2023-01-26,0
e848d841-fad3-4289-a513-765505f95669,35387d8e-d924-499b-b2b8-3801b5f2fe29,Kristine Nichols,Male,59,Glasgow,2024-04-30,481.01,40.54,65.81,2,Missed,Sports,Amazon,2233.03,362,2,2023-08-27,0
a1b0e97c-9a7e-4f8c-a105-cf63f618e0d9,aacca96b-fbaf-4fa9-bc54-d6aa42f3a1d1,Douglas Dunlap,Female,52,Liverpool,2024-08-24,1768.35,117.64,259.14,8,Ongoing,Fashion,Asda,3680.35,428,1,2023-02-24,0
5c06d277-f9fb-462a-a390-c9f05bb90583,4727cbde-6838-44ee-bf82-a659c62206e3,David Ochoa,Male,59,Birmingham,2024-07-11,1526.35,361.29,117.09,4,Ongoing,Electronics,Asda,8235.84,589,0,2023-06-11,0
2d7e7c66-bc8e-45aa-8424-23feec70fd8b,d38082fc-e607-4b76-b66c-0be57b195d90,Eric Neal,Other,45,London,2024-10-14,467.94,86.22,212.5,5,Ongoing,Home,Argos,2907.82,593,0,2022-10-27,0
f58baef4-0c19-4137-b1f4-15f3681f96f7,51bb803d-75a6-4819-8657-2b08149210ac,Matthew Mitchell,Female,59,Liverpool,2024-08-30,329.03,387.24,160.49,4,Ongoing,Beauty,Tesco,3067.45,460,5,2023-08-15,0
4eb11717-8979-4e08-9a6a-ac0a819de79e,f957ccc9-8dea-448e-95b6-957745d06dab,Amanda Oconnor,Male,57,Sheffield,2024-06-23,1974.81,50.23,209.26,3,Paid,Home,Amazon,1263.25,511,0,2023-01-08,0
6feb150c-754c-49d0-99b7-4ed300e343f3,a192dc5a-3ad2-445b-8227-23015f0b085c,Keith Porter,Male,35,Leeds,2024-05-29,1925.05,153.72,193.83,9,Missed,Beauty,Currys,7383.88,579,2,2023-08-12,0
b4d86cdf-e0ad-44dc-b83c-63b3890becf6,1a224c84-91df-4a93-a05b-ace5dd786058,Mr. John Baxter,Other,64,Manchester,2024-06-24,310.22,273.41,25.67,11,Paid,Fashion,Tesco,2348.01,539,0,2022-12-20,0
edb2a930-61b8-425e-a988-5736e9b8485e,79ce8c34-4ebb-4c61-9af1-417f6acd508d,Bobby Best,Male,27,Birmingham,2024-12-29,1909.27,164.74,235.75,1,Ongoing,Electronics,Nike,3713.14,658,3,2023-09-23,1
9edaa80c-5044-41af-930c-1def9944f65c,e9adabb0-d5f3-4a8e-afd2-09adaedade79,Michael Daniel,Other,37,Manchester,2025-01-17,442.75,102.59,240.86,4,Paid,Home,Asda,4829.18,662,2,2023-03-05,0
4d3335fe-3722-4c56-b954-44e2a25f528f,a8f227af-7071-4455-926b-a4fcfc36e84f,Michael Grant,Other,56,Liverpool,2024-10-17,809.21,322.01,173.05,3,Paid,Sports,Asda,5591.55,408,0,2023-11-17,0
850d436a-c7e5-4471-938d-25eee8834d00,7bd98911-04b2-4a77-a626-91656960a67d,Taylor Hernandez,Male,64,Sheffield,2024-10-18,123.61,457.91,190.09,9,Paid,Electronics,Currys,6687.19,568,2,2023-10-23,0
a5b13791-933a-4bcc-91dc-5fc32d72df33,59368ccc-2708-4307-ba5c-f3aa8c0053bd,Janet Solis,Female,29,Glasgow,2024-07-28,1220.35,183.76,66.69,5,Paid,Groceries,Tesco,7692.3,608,1,2022-10-12,0
ab1fa7e5-e710-44dc-94e1-6790f5883853,262104a3-460d-4750-ba8b-0591c02f6246,Michael Leonard,Male,28,Liverpool,2024-05-02,834.98,218.1,77.01,6,Missed,Beauty,Currys,8192.46,740,2,2023-03-25,0
e77f4c7e-0284-43ec-b87f-09736ee89939,4fb32f7a-34b3-44ee-9ef1-ff195c455192,Alicia Hill,Other,39,Sheffield,2024-10-24,932.36,82.21,172.67,4,Paid,Home,Asda,5084.12,800,1,2023-08-10,0
91892730-e54b-45fc-ba33-ab5262ee18a4,10fe1835-483e-451f-8fc7-0c490ab0a878,Sheryl Molina,Male,21,Sheffield,2024-06-04,549.95,180.21,202.45,2,Ongoing,Sports,Tesco,9201.78,586,1,2022-10-19,0
eae665de-3fde-470d-b820-00b408b8446f,f335acb7-0877-4256-9648-b0aa042fcebe,Scott Ray,Other,32,Birmingham,2024-08-20,1140.69,28.1,148.84,7,Missed,Home,Currys,9675.72,762,2,2023-04-14,0
35ad1757-330c-4c9e-b175-5f697488253c,8d87f0b3-acdb-45f3-a3de-057344c34d4d,Elizabeth Alexander,Male,26,Liverpool,2024-10-20,1905.45,10.89,241.27,9,Paid,Sports,Nike,3808.6,791,0,2022-08-09,0
ac87fafa-7430-42e2-a94c-d128031ed7f2,e964609c-e8cc-4be1-871f-83a203139160,Chelsea Woods,Other,37,Manchester,2024-11-22,1795.37,190.04,185.07,3,Missed,Electronics,Amazon,4147.04,314,3,2023-09-06,0
a71b11a6-5e1d-48d9-9aa9-9deddb92020b,d4616c81-bc74-4828-99d5-a059138486be,Heather Nelson,Female,19,Birmingham,2024-11-15,520.97,345.44,271.17,9,Missed,Fashion,Argos,6478.29,739,0,2023-05-11,0
796b3e68-4d24-4e75-97b2-f62dcbd7e587,3dcab81c-8282-4ff4-8890-e088efc8bff9,Leah Reid,Male,47,Sheffield,2024-10-01,1608.12,202.49,99.17,9,Ongoing,Groceries,Argos,4162.01,514,0,2023-11-14,1
d13fd896-213b-47d0-8d19-89cc8c06d4a0,6ba05409-85d4-44de-9d7b-ac8c9ed329d9,Maria Dominguez,Female,20,Manchester,2025-03-26,392.12,260.74,120.0,5,Ongoing,Home,Argos,1989.58,667,1,2022-10-20,0
9060983f-548a-435a-9ee2-266389a32b5b,7648f648-29d3-4a0f-a815-cd13969e3064,Sara Montoya,Other,59,Leeds,2025-04-07,1812.52,394.02,164.82,1,Ongoing,Groceries,Tesco,2322.81,429,2,2023-10-20,0
26bb9dfc-e595-4093-9358-b461e7a61084,f771d5b3-87ba-4a76-a265-db160a08cc83,Tina Webb,Other,43,London,2024-11-27,1222.77,412.83,85.17,8,Ongoing,Electronics,Amazon,5900.4,850,1,2023-02-27,0
d37aa06e-922d-4b23-8a3d-4cb3f63aa54d,9504a334-eb2d-4b68-ad9d-57eade192422,Ashley Ochoa,Male,22,Manchester,2024-04-22,222.24,276.79,60.0,4,Ongoing,Beauty,Tesco,9062.91,648,1,2023-05-09,0
39713f89-1268-4bcc-87a9-b2b82fd307b9,677cdbad-cf76-454c-b3e0-754322546dc4,Carlos Freeman,Female,21,Liverpool,2024-12-24,886.55,469.27,276.0,10,Missed,Fashion,Asda,3636.33,575,1,2023-03-06,0
4f039697-af3c-40f1-b89e-4814a3d65f80,520f9a7c-875d-41be-8381-a78d14c16209,Nathan Mayo,Male,63,Birmingham,2025-03-10,662.35,490.49,174.17,4,Ongoing,Fashion,Currys,7441.53,824,1,2023-09-25,0
f2b14ed6-28c7-4679-be8d-613a72b94040,f8027cf6-631a-490f-9dfb-00cd8392504a,Ricardo Lane,Male,50,Liverpool,2024-04-23,1287.03,203.07,201.77,9,Ongoing,Beauty,eBay,9889.57,777,0,2024-04-05,0
62662f92-5209-452a-8445-240b85f1399d,f1c8d29f-1646-496f-b3d7-0f347429c698,Brandon Miller,Female,25,London,2025-01-05,967.27,309.18,148.76,6,Paid,Sports,Currys,8434.78,808,1,2023-11-17,0
feadd36a-3e9e-4ad1-a7fa-82bceacbb60c,ac35945a-3099-4284-b7b5-8dfac4e5b06a,Brent Smith,Male,43,Liverpool,2025-04-01,1209.02,211.19,119.79,1,Paid,Sports,Asda,8991.5,363,1,2022-11-22,0
6c18e80b-e1e8-4c34-8a09-3cffcc6ff9d9,ea285f8e-ff69-4307-9a69-74a85f6efce0,Francisco Johnson,Female,54,Birmingham,2025-01-01,1222.21,136.33,273.96,1,Paid,Home,Amazon,7191.13,619,0,2023-07-10,0
7cca208c-010e-41fd-b4c4-9be48deb1201,7f40dd64-3c01-45cf-885b-371faaba44e8,John Garrison,Female,57,Glasgow,2025-03-02,1502.12,120.42,88.14,2,Missed,Home,eBay,5929.56,805,3,2023-01-18,0
a2069c2b-3ade-4901-b614-67586a61c2de,2d798722-c893-4fdb-8e89-9d7fcd22a988,Gavin Lopez,Female,51,Manchester,2024-04-28,1169.55,432.2,260.69,7,Ongoing,Beauty,Zara,9153.7,546,0,2023-06-02,0
858cbeaf-4fd0-444b-b10c-a64d564c48c9,e46554cc-8140-4ca0-8662-eacbf4951b27,Christina Williamson,Female,44,London,2025-02-12,455.29,450.73,266.44,1,Paid,Fashion,Nike,1908.52,434,1,2023-08-03,0
9b1221f1-733e-40cb-b7e2-7f7d119f9555,56a50e11-536b-4164-99ed-308aa88bb85e,Jessica Warner,Female,61,Sheffield,2024-06-08,88.6,391.5,83.88,7,Ongoing,Home,Nike,6906.49,408,1,2023-05-15,0
d0c8c16d-f548-4156-ad0b-80675526688b,e9f0c643-e72f-40bb-a87c-7b9c5206fabb,Wyatt Stevenson,Other,25,London,2025-04-20,641.51,152.23,229.52,7,Paid,Fashion,Currys,5483.52,640,0,2023-06-14,0
aa9d8806-3f2d-482c-bebd-02e857daf8c7,0656a07e-582b-4fcc-99fc-75da2fcbb87e,Daniel Paul,Other,21,Birmingham,2025-03-18,1053.13,27.48,205.11,10,Paid,Fashion,Nike,7348.88,558,0,2024-01-25,0
2316634e-173c-4c94-99a0-c1727b655213,c5156365-3867-4c35-a148-ea6f97da8d1f,Gina Taylor,Female,18,London,2025-04-19,639.66,269.13,88.76,9,Missed,Beauty,Tesco,6560.88,421,1,2022-07-21,0
87640d9d-39d1-4ce7-a467-c21c2813d257,11b02512-807d-4cfa-8f0e-22bb8476f41a,Mrs. Rachel Brown,Female,18,Liverpool,2024-11-25,84.79,69.25,158.07,1,Missed,Sports,Nike,4917.41,813,1,2023-10-31,0
4793557f-30de-4d72-b4db-fe9017edafb2,8fe49f49-f58c-4fe1-bb23-6ca91706114e,Alan Salinas,Female,52,Manchester,2024-08-24,1739.31,353.07,282.96,5,Missed,Home,Asda,4061.96,751,0,2023-03-19,0
31483ebc-f4a5-44a5-b574-6831d6bbdfcc,9f1bdde1-efe4-41c4-b02b-4dbbefb7c8f6,Kayla Evans,Female,44,Manchester,2024-06-08,1669.95,63.42,26.77,9,Ongoing,Fashion,Zara,6718.23,520,1,2022-10-17,0
3f98ca96-24d8-4ced-bafd-21597794a3f7,082700d9-2427-4018-bd19-dd386d42fe78,Thomas Patterson,Male,49,Glasgow,2024-07-16,1204.85,186.92,25.31,3,Paid,Beauty,Currys,4530.21,374,1,2022-09-09,0
a86a2ffe-6cf3-43da-a3c4-16e77ee2820d,1f45818e-322f-448d-a78c-a0206448132c,Alexander Clark,Male,50,Liverpool,2025-03-31,321.21,147.57,135.99,10,Ongoing,Groceries,Tesco,4457.19,415,0,2022-08-09,0
937c8c81-f439-4e3f-9718-01b55e535f1b,80f5c3c0-2993-4fe2-b12d-d2ac4a20e0d2,Martha Fox,Male,27,Glasgow,2024-09-19,745.03,89.49,167.2,11,Ongoing,Home,Amazon,5589.33,764,1,2022-12-04,0
570d461b-cc69-412d-bbe6-2228d2257519,d57ce62e-0a6d-4bef-90f4-55e582c0906b,Alicia Boone,Male,56,Glasgow,2024-09-12,1822.17,156.52,168.98,2,Missed,Sports,Argos,6927.28,662,0,2023-10-16,0
c96e6c1e-e84c-4670-85dd-3af947c80edb,4ecd73c1-fce8-4719-98d0-ba0a57ee65db,Veronica Robbins,Male,37,Birmingham,2025-03-08,1731.0,491.51,260.11,6,Ongoing,Sports,Argos,6669.31,588,1,2023-03-28,0
8459641e-05b4-43a6-84a1-0ca2a300675d,23ed7b33-ff2f-489e-ade8-9f9a0a2c918f,Randall Miller,Female,22,London,2024-07-25,604.61,380.71,264.74,3,Paid,Sports,Tesco,3776.3,784,1,2022-10-08,0
6d79a2f8-7911-4fb6-89ef-f52c9a7fc7eb,f869b1d4-b34f-4485-9cc5-85b48ee37efb,Dylan Gregory,Female,63,Birmingham,2024-11-22,58.43,180.13,38.47,2,Paid,Groceries,Tesco,5547.53,759,0,2023-08-27,0
0cd75a3b-4abf-4bf4-a7bb-11674468a66f,edea6b6c-8b0a-4542-af07-bfeaf2f231ca,Courtney Walsh,Female,52,Sheffield,2025-02-17,1112.38,202.39,136.31,9,Missed,Electronics,Amazon,1379.95,630,0,2022-12-26,0
fad8b2c7-f74f-45d7-a12b-3548965662f9,3708da48-e0b4-40cb-aad3-da491b0d9645,Vanessa Cortez,Male,27,Manchester,2024-06-28,1455.9,453.89,27.73,2,Missed,Fashion,Currys,2294.02,363,3,2023-04-25,0
30ecbc36-c8a8-4464-9cb6-1ec7ca965669,3f3159e0-5190-402c-b7aa-7fad1420b2f0,Philip Mckinney,Other,45,Leeds,2025-01-07,1394.78,56.92,167.91,6,Paid,Beauty,Asda,7978.45,686,1,2024-02-14,0
c50d6f68-9c14-4c7f-b147-445b7b974487,d67d4421-3563-4118-80a6-27d6115668a3,Dave King,Female,32,Leeds,2024-05-06,1038.43,154.98,272.27,8,Missed,Home,Tesco,9225.54,518,4,2022-07-06,0
3c6ae8a0-bce0-471c-9aa1-98997edcb8e4,2690f0d5-ee1c-4b7b-8d0f-448d2bbda405,Devin Perkins,Other,61,Birmingham,2024-12-20,1917.81,331.16,56.58,10,Ongoing,Sports,Tesco,8543.26,788,1,2022-09-06,0
345b180d-9e61-45a9-9740-342ac0c5059b,e6c229ba-1a14-487f-b133-2e5beaa38716,Troy Fields,Other,50,Leeds,2024-07-07,710.49,328.27,38.34,3,Paid,Home,Asda,6256.83,800,1,2022-08-19,0
d3182722-b34a-4161-ba37-98ad02f34cbf,65c0bf6c-b3c9-4c42-98bd-5714191ca2b0,Jacqueline Webb,Other,64,Manchester,2025-03-29,1927.37,22.7,259.55,10,Missed,Electronics,eBay,4469.49,375,0,2023-07-06,1
292319d2-d46c-4b87-9f1a-2707116c67eb,a4689e81-3a33-48c9-b352-108ee02b7cfa,Michael Deleon,Other,50,Manchester,2024-09-16,903.19,421.77,265.04,2,Missed,Fashion,Currys,1908.14,761,2,2022-07-20,0
a4f164e1-6a9f-43bf-a4ad-8b9190127700,ad733c47-9c4a-4354-a269-79293f352929,Nicole Simpson,Female,21,London,2025-03-09,665.7,391.43,23.72,7,Paid,Electronics,Currys,5390.19,365,1,2022-06-03,0
3f2e530d-8625-435e-9357-14ebdaf27a69,98da51e4-156c-4201-b060-d9e4be77daa3,Barry Ferguson,Other,41,Liverpool,2025-03-11,1786.51,463.77,178.41,6,Ongoing,Groceries,Nike,8440.23,340,0,2023-10-21,0
debcd13f-e443-43fb-8550-46bf712d2449,987e1113-a20b-43e7-a71f-2e5335378e73,Sabrina Stanley,Other,25,Sheffield,2024-05-14,1269.52,166.19,68.86,9,Paid,Groceries,Asda,3427.67,356,3,2022-09-20,0
d9fd71e6-baf6-454f-8c90-b2787f2b662b,c915988a-3cda-4d5c-9d5a-2fde4dc77a40,Audrey Young,Male,27,Liverpool,2024-04-24,1362.21,79.17,259.19,11,Paid,Sports,Tesco,3895.03,385,1,2024-03-10,0
45a54474-414b-43df-a671-d7423dd458da,d9825e44-bcc3-4766-9131-efc06d88fc20,Louis Murray,Other,33,Liverpool,2024-08-13,971.3,344.56,94.57,4,Paid,Beauty,Nike,2469.33,637,0,2023-12-25,0
414d9a89-ef43-4599-9780-44f8f4e174f9,5960f1a0-ab25-49e8-91a4-eef5159b6445,Susan Knight,Female,46,London,2025-01-06,1576.9,262.54,13.79,9,Ongoing,Beauty,Asda,9056.89,516,3,2023-04-14,0
cf5384d0-8553-4ae4-a690-f9df36a488c8,9b589ad6-0a9f-41c3-b02a-b4a76c89a740,Mrs. Melissa Williams,Female,62,Liverpool,2024-12-21,1285.76,107.16,258.95,1,Ongoing,Electronics,Zara,4628.42,828,1,2022-09-22,0
00cbf3ae-cfb2-4fce-9289-78f023bb2c7f,06a3af82-edd9-44f4-89cc-dfee5d4d9175,Danielle Hunt,Female,42,Birmingham,2024-11-24,1335.66,235.04,251.13,3,Missed,Sports,eBay,3985.74,387,2,2023-08-14,0
1994aed8-0fbd-4d80-b44d-36fb18fbdbbf,ba47b394-e773-4430-9fd8-3505aab7d9a7,Natalie Garcia,Female,63,Glasgow,2025-01-11,1381.42,223.83,134.21,1,Missed,Beauty,Currys,4073.62,403,0,2023-06-30,0
5b21d0e2-323f-4ab8-95ac-68cd428f739b,2360d1fe-b154-4ea0-aa0d-fc47ddf03d7f,Heather Thompson,Other,33,Glasgow,2024-05-24,362.0,235.57,34.99,4,Ongoing,Fashion,Asda,5352.25,355,0,2023-11-30,0
94d92b2f-1e19-4b5d-bc8c-7c8d1d8fe9d4,ec1784bd-2a46-4e6e-b0a9-38dacd8e5700,Aaron Arnold,Male,34,Manchester,2024-06-22,1610.81,312.36,205.74,6,Missed,Electronics,Argos,6451.12,349,0,2024-03-09,0
d3dcf1c8-5d31-4af0-ad60-52d642110d6f,425d7949-a8be-4010-8a3b-dd1e1e226dda,Mary Henderson,Male,42,Liverpool,2025-03-13,1851.38,365.62,193.78,10,Paid,Fashion,Asda,3012.47,829,0,2022-12-29,0
421569f8-52fd-4bf7-8a01-1cc9691c8491,40bbd478-f183-4317-84f9-42fe7a336bf8,Robert Hoffman,Male,30,Leeds,2025-03-07,1578.47,167.86,221.88,5,Missed,Electronics,Amazon,1039.61,327,1,2022-12-29,0
7892262f-9cd8-499d-aa00-0f0b815af148,6d9007c6-bb8a-46f0-a658-f1a60e96b67a,Phyllis Marshall,Male,25,London,2024-09-16,1772.67,107.43,253.26,7,Ongoing,Groceries,Asda,9489.76,625,4,2023-10-12,0
83ae259e-5eaf-4c20-9f13-ac9cee17c487,42b8ff31-abb6-423e-bcba-08358b4c05f0,Tracy Perry,Male,42,Glasgow,2024-12-16,402.85,485.81,237.16,10,Paid,Fashion,Nike,4706.42,502,0,2023-06-27,0
14a3dd1d-daea-4dbf-82c2-78316c2135dd,c313dbe4-0252-4c2b-b190-a2dd44c64828,Kevin Hale,Female,26,Manchester,2024-12-06,1718.38,394.1,122.72,2,Paid,Electronics,Tesco,5175.4,470,0,2023-07-13,0
06772512-910d-480b-926d-dc08dd6af094,38098fa2-0cd5-4112-8606-27fa053179de,Tyler Wiley,Other,35,Birmingham,2024-12-25,1796.91,127.83,93.32,2,Ongoing,Home,Amazon,7700.67,607,1,2022-09-18,0
f3ae9f6e-b3dd-4311-b9db-89986f2fddda,89022375-6f16-4757-aaec-cc1fd01a4f81,Ronald Swanson,Other,58,Manchester,2024-10-09,285.33,48.6,50.75,3,Missed,Beauty,Amazon,2594.64,429,1,2023-07-28,0
2c91c0f3-a69a-490b-b863-6bc90b0041dc,f3aa3369-91c3-48a1-99e1-9fc07e512083,Meghan Harmon,Female,38,Manchester,2024-10-25,476.2,339.0,69.53,1,Ongoing,Beauty,Tesco,6000.4,565,1,2022-12-09,0
09398a93-f8c2-44aa-91d9-3062eb4e52b3,75e3cdee-6771-4fc8-bfb6-1934718a6a52,David Young,Female,39,Glasgow,2024-07-09,764.7,360.63,260.92,6,Paid,Sports,Asda,5913.11,637,3,2023-06-03,0
